Text,oh_label
KAT IS A FUCKING CUNT #mkr,1
The blonde bitches are gone...yet Satan remains #mkr,1
RT @TheDonTwon Im not sexist but feminist piss me off..,1
#katandandre gaaaaah I just want to slap her back to WA #MKR,1
@VanCanucks @CaptainCanuck0 Bitter Geno.,1
@ValiantRook no idea what that is...,1
@Kristinaa_Egger Kat just got what she deserved #whack #mkr,1
Is Kat Sideshow Bob's Love Child?? #MKR,1
Kat is an awful human being! #mkr,1
@jiabrahams ...in her mind.  Sure.,1
So Kat got a new decent hair cut then #MKR,1
I CANT BELIEVE KAT IS STILL IN THIS COMPETITION NO NO NO #mkr,1
RT @RMCdigi: By sassy they mean sluts right? #MKR,1
RT @mary__kaye: That face Kat just pulled was hideous. #mkr,1
RT @cheuya: Don't rape-zone me,1
"Katie has a better tan than Pete!!!
#mkr",1
I just want to knock Kat's cocky face out #mkr,1
@IrinaLV143 Everybody get a little greasy on #mkr,1
"Kat is just plain, fucking awful #MKR",1
"@comattwow @ChubsSays No, I said that about feminism.",1
"@howmariefeels I think he's trolling, actually...",1
#mkr that Kat has to go. She is nasty.,1
RT @TAdams1604: @YesYoureSexist then do the dishes,1
Your cooking is still shit Kat #mkr,1
"@motorcitybellex @SATANPLSS ...she was seriously, right?",1
He saved them cause he wants to bang them #mkr,1
"Kat, you are an embarrassment to yourself #MKR",1
How is that rotten egg Kat not in sudden death?! #MKR,1
FK YOU KAT AND ANDRE! #mkr,1
"those blond girls make me crazy, they are so annoying #mkr",1
@TheShujaatAli I like a multimedia approach.,1
@nonirishpaddy @SirScatters Who said anything about hitting?,1
RT @Itsjust55496420: Go hot girls!!! #mkr,1
"#mkr was not a fan of the promo girls, but Kat is worse !",1
@Bananaramble Two of those three are already real...,1
Manu - you're beautiful #mkr,1
RT @_katieorsini not sexist but female comedians are so shit,1
#MKR the Sassy girls having a blonde moment!,1
RT @ChadT35 Female comedians aren't funny #notsexist,1
Kat strikes me as a very repulsive individual... #MKR,1
"These two need to be in the dictionary under ""Gen Y"" #mkr",1
Katie's eyebrows are still terrible BTW #MKR #MKR2015,1
@Ryan140GG Nope. Adoption and safe haven.  She is not bound.,1
@TooPawned Or grab a camera...,1
@tammykennon Men are assaulted 5 times more than women.,1
I think the whole country hates #Kat right now #mkr,1
Pity the tide didn't come in and sink Annie's meatballs #MKR,1
"Kat adds ""delusional"" to her list of personality faults. #mkr",1
@DidymusLeonhart She has a very low IQ.,1
Dumb blondes with pretty faces..? #MKR,1
"RT @Ezmac_Thedream: Im not sexist, but women just can't drive",1
"Kat, change your face #fuckerface #mkr",1
Kat is one nasty bitch #mkr,1
"So those blonde chicks are gone, yayy #mkr",1
Makeup time for Katie &amp; Nikki #mkr http://t.co/HTCRBAEjuS,1
Hope the blonde cows don't make it through! #MKR,1
Toodles bitches #mkr,1
@GibberAUS That girl is hideous in every way...,1
"OH MY GOD,  SOMEONE PUNCH KAT IN THE FACE.  #mkr",1
Still moist and juicy... Let's take a selfie.. #MKR,1
.@BlackOpal80 Are you a feminist?  @WildeArthur,1
RT @P_Filippelli I'm not sexist but females can't rap,1
"@Anthony3291 If they had any shame or self awareness, sure...",1
@dgbattaglia Saw this this morning... http://t.co/9YUwOuZugw,1
@justcurious5432 @JustLaurenB Feminism.,1
A 3 . . . suck on that whores #MKR,1
@Fullerarty Ahem... http://t.co/Xdi7cMJHBo,1
@thegeek_chick Please answer... http://t.co/mNh301bayI,1
"@AmarinaW You, too.",1
The models that Supre rejected #mkr,1
Tonight on Nikki knows....how to be eliminated on #mkr,1
"@Shermertron @aussielung Based on need, not gender?",1
@kmx1974 Wrong and wrong.,1
Watch the camera pan in on Cunt face #mkr,1
@BSKlein69  Just a troll.,1
I've kind of missed Annie's batshit crazy weirdness #mkr,1
Kat is a sociopath #mkr,1
BAHAHAHA!  OMG.. Kat has no idea.... NONE!!!  #MKR,1
"Sucked in Kat, you mole #mkr #mkr2015",1
@VCR_Blog @Mislu_Kravin @asredasmyhair Huh?,1
@anniekfox Why are denying and marginalizing his abuse?,1
At least we know they're natural blondes #mkr,1
@EuroSlavA @brenbarber She's great.,1
@JDefiant9 I am tennis neutral.  Just setting up the joke.,1
@themanclaw Yes...and real shit...,1
RT @_maxius_: These girls really put the ASS in sass #mkr,1
@EloisePeace haha and that is all they are good at #mkr,1
Someone wipe that smirk from Kat's face #mkr,1
There just horrible #lemontarts #MKR,1
Kat and Andre you fucking cunts #mkr,1
"@kmx1974 Google ""financial abortion"".",1
@anniekfox There is literally photo evidence above...?,1
Oh kat.... never mind #cuntandandre #mkr,1
RT @MeninistTweet: Bruh http://t.co/7xSPGF2CMm,1
You'll be laughing last #skankKat #mkr,1
@wiemanindenwald Sooooo true.,1
RT @screamingfuck I'm not sexist but fuck you females,1
@DoWeWantTo @LMargolez Pedos.,1
Karma is a b i t c h #mkr &gt; Kat,1
@RejectRaine @willberthelot Legally in a Western nation?,1
@Angry_Feminazi They use Orwell as a playbook.,1
Fuck me I hate Kat if she doesn't leave I swear #mkr,1
Sassy.. More like trashy #MKR2015 #MKR,1
RT @morninggloria: . @MT8_9 where can I buy this in bulk,1
"Oh Kat,KARMA bit you in the ASS! #MKR",1
@tonygoz1e @AmyJoRyan I need...twit blocked me.,1
"How the f#*k are they ""models""? #MKR",1
@boxedariel @LostSailorNY No one said she should.,1
#MKR Kat: the Wicked Witch from the West,1
RT @Dylahoogaah: @YesYoureSexist shut up you dumb titwanger,1
RT @2ndbestidiot: Kat is a nasty piece of work tbh #MKR,1
Is it tv editing .. or is Kat a natural nasty bitch   #MKR,1
@PardusXY The idea...or the argument?,1
@unpccomix I saw this the other day.  Excellent.,1
@She_TheWolf Are you a feminist?,1
"@aly_552 Yes.  Am I a victim, too?",1
@Spangnation Her continued production of carbon dioxide.,1
These girls are pretty...awful. #gohome #MKR,1
"Hahahaha Kat, that was worth the wait #mkr",1
What could you have possibly modeled #mkr,1
Kat is the daughter of satan #mkr,1
Kat seriously turn it down... #mkr,1
@avacadosoup ...unless you learn propaganda.,1
RT @jgray0711: Kat is the King Joffrey of #mkr,1
@filthy_degen Everything I post is free to be reused.,1
Omg that woman is AWFUL!!!!! #MKR,1
@vivant @tomsaw200 Oh? http://t.co/xOJhWhuI3Z,1
"Karma's a bitch, right Kat? #MKR #MKR2015",1
RT @pwreclive: @YesYoureSexist taking it way too personal yo,1
BITCH #KAT #MKR @mykitchenrules,1
"@boxedariel So...is the answer ""nothing""?",1
@The_Loki_Jotunn Awesome.,1
@SfordUponAvon equal opportunity #sexsells #MKR,1
Obviously natural blondes!! #mkr,1
RT @Yuyunarutoballz Not sexist but women comedians suck,1
The blondies eliminated ... Feckkkk #mkr,1
@DViper31 Low IQs.,1
@monoculturalist ...a MF'ing State of the Union invite.,1
@MechaSauce @shoe0nhead ...you have an armpit licking fetish?,1
RT @cooperlewis_: 3 followers till 1000!,1
I think they're deconstraucted Pro . . . mowhores #MKR,1
@Dezzantibus Shhh...no hints.  They'll copy off your paper.,1
RT @thisonesakillaa: @MT8_9 I'm dying,1
"Can not stand the head on Kat, horrendous person! #mkr",1
@shaner38 @scarmichael18 Would rather.,1
@BristolBen @LiljaOB @Transic_nyc ...poor Ben.,1
"""It's a deconstructed tart like us."" #MKR",1
RT @GUYFIERl Women shouldnt rap its gross #notsexist,1
@talisasofie Feminists think hating men is feminism.,1
"@AliTahmizian Kardashians need to be forgotten, not emulated.",1
"Meanwhile, Kat is poisoning the lake #mkr",1
@g56yu What is that?,1
@chsfword I'm guessing you learned of feminism from Beyonce.,1
These girls are either hand or feet models #MKR,1
Hey Kat.. 😂😂😂😂😂 Karma is a bitch!  #mkr,1
"@holliebakerlutz Why was she fired, do you know?",1
RT @AlexWithAnEx I'm not sexist but I can't stand feminists,1
They are really proving they are dumb blondes #MKR,1
"@KellyTurner99 @buellerishere Not bitches, just you.",1
Kat from MKR is a smirking bogan. Please go. #mkr,1
STFU KAT YA BITCH! #MKR,1
These two are revolting #MKR #MKR2015,1
@beerandfeminism @Wyowanderer777 Which is?,1
@feministlah @GreenWeiner No True Scotsman.,1
These girls really put the ASS in sass #mkr,1
Absolutely #blondemoment #MKR,1
.@mikedevil741 Gotta take the bad w/ the good...,1
Katie is all sASS   #MKR,1
Do the killa models give a killa dessert?? #mkr,1
Tarts for tarts ;) #mkr #mykitchenrules,1
"""Classy and elegant"" is one way of putting it... #mkr",1
@pondereroftruth @sara771987 Perhaps.,1
RT @TheMercedesXXX: Word. #GamerGate http://t.co/6wPJPWTEQN,1
@Scyleet  Is @kmx1974 legit stupid or just trolling?,1
ugh. Kat is still annoying. GO AWAY. #MKR,1
RT @JustLaurenB: #IDontNeedFeminism http://t.co/euBRYUJlUW,1
"Seriously, Kat? Tasteless. You're a grown woman. #MKR",1
Kat is an absolutely disgusting human being. #mkr,1
@Suppose_Not @DoeringNorman @JustLaurenB Good call.,1
"Looks like shit #cuntandandre....not surprising
#mkr",1
@ENDSexAbuseNOW Who is to blame for that?,1
"If Katie and Nikki are models I'll eat my hat 
#mkr",1
#MKR anyone can cook from a can girls.,1
"@cwgusu Your example is 42 years old, you realize?",1
@karengeier Go on...,1
@NoBullshitGamin ...not what I'm looking at.  No.,1
Manu sassing Kat is my favourite thing ever #mkr,1
"RT @SeaEph: Time to fuck up the tarts 

#MKR",1
"RT @MrTimothyKaye: OMFG. Tarts not tart!?
GTFO
#mkr",1
"""I'm not sexist, there are women everywhere!"" @dubhe80",1
WHAT A DUMB BITCH #MKR,1
"RT @PainfulAugustus: @lilysboo i'm no sexist, i'm a realist",1
Karma will get you Kat u kunt #mkr,1
.@chouhos @unoriginal_babe The blank stare.,1
Hahahahahahaha suck shit Kat #MKR,1
@Iloveoldtools Wiki,1
RT @YouknowitsDoug: @YesYoureSexist you're a dumb bitch too,1
Over the duck lips #mkr,1
@juliarforster Yes. http://t.co/ixbt0uc7HN,1
Oh fuck. Vicky and Celine are back 😒 #mkr,1
@GreenWeiner Let's test. http://t.co/cKdwbYwQ9V,1
"Suck it Kat, you fucking cunt. #mkr",1
RT @Gaz_Clues I'm not sexist but women drivers are shit,1
"Katie and Nikki, nice from afar but far from nice #MKR",1
@AmarinaW OK.  Did she/does she consent?,1
@depenthene That's their goal.,1
@_Grampy_Bone_ @Dekashoko Possible.,1
#feistyfoodies can suck a fat one #mkr,1
@willberthelot Get a girl pregnant and find out...,1
#mkr nikki has hot teeth,1
@DidymusLeonhart She was already linked.  She doesn't care...,1
HA-HA-HA.... TAKE THAT KAT!!!!! YOU SUCK!! #MKR,1
#mkr oh kat u silly silly fucking thing...open ur eyes,1
Kat and Andre are a bit “Sassy” tonight.. #mkr,1
"RT @catfreq: Game On, NYPD! http://t.co/sdWhQbYRZG",1
Who told these fucking girls they were hot #mkr #cuntofahead,1
"RT @BJDGAF I'm not sexist, but girls shouldn't wrestle",1
@sjhough Hey...how did you make that =/= thing?,1
"RT @RICANROLL: @YesYoureSexist no, rape is",1
"@p4ndiamond A known ""dudebro"".",1
@HumanistFury @mcRelyt Given that it's WaPo...laying odds...,1
And I still prefer Kat to freakshow Annie #mkr,1
Kat is a fucking bitch. #MKR,1
How nasty is Kat. What a bitch #mkr,1
Can someone give Kat a slap across the head #mkr #bitch,1
"@JanelleBrindle @lancewalton So is ""twat"".",1
You should be humiliated Kat! You are awful!!! #MKR,1
"RT @JennaWilkins: Sucked in Kat, you mole #mkr #mkr2015",1
@antifempsycho2 Not in the EU...,1
"Kat, your cooking appears to be as unpleasant as you. #MKR",1
Oops he meant Katie #bigthighs #mkr,1
Celina is a elephant and her people have finally come #mkr,1
"Awww, bless them, they still think they were Hot...#MKR",1
Kat's dealer obviously delivers #mkr #whatdrugproblem,1
"@dultery I'll find a ""special occasion"".  Thanks.",1
Hahahahaha blonde moment! #mkr,1
Kat you're fkn ass #MKR,1
Oh yeah Colin! Smash those girls! :D #MKR,1
Churn baby churn 🎶 #mkr,1
Piss off Kat with that stupid smile on your face #MKR,1
In what world are these two mingers models?  #mkr,1
#MKR that wiped that horrible smile off Kat's face!!!!,1
RT @katsferdayz And no I'm not sexist but a bitch is a bitch,1
Don't mind looking at Collin for the whole #mkr season 😍😍,1
These two blondes are not skinny enough to be models.  #MKR,1
@JudgeBambi @Republican_Mrs ...by doing what exactly?,1
Because gas BBQs are for wimps.  #mkr,1
Unfortunately your sausage was a little bit short... #mkr,1
Kate you stupid woman!  #mkr,1
RT @Itsjust55496420: Annie looks like a mouse #mkr,1
@BristolBen Not aimed at you.,1
@moderncomments Liberals suddenly consider ISIS a threat.,1
Just want to slap the stupid out of these bimbos!!! #mkr,1
@ILivUndrUrBed @CarolynnEva No.,1
@RealTrumpsFeels ...or the fugly.,1
RT @missgypsyck: Sassy.. More like trashy #MKR2015 #MKR,1
@SweetWalkTalk Not when it just ends in rape charges...,1
"@bmackillopthio @DWidgy Define ""forcing"".",1
RT @TooSexist: Feminists logic http://t.co/ZgvJRA73fb,1
Its not the only thing she's done a lot of I'm guessing  #mkr,1
"Men ""have a discussion."" Women ""argue.""",1
Really you acted surprise? Wow thats low Kat  #mkr,1
I honestly think Kat has mental health issues. #mkr,1
@vivant @tomsaw200 You sure? http://t.co/THwiZ2qDBR,1
@leyna76 Should women be united or honest?,1
@_sinisterBen @JakSoulbright Never heard that before.,1
@ChubsSays ...for life.  Yes.,1
How long until Kat heats up her crack pipe over the BBQ? #MKR,1
@oscoscoscosc Exactly.  It's a sexist marketing ploy.,1
@AnonMnom @LBigmann Source.,1
BULLSHIT! Kat &amp; Andre you are deadset CUNTS! #MKR,1
@BrokeTilIGetRch @CriticalKaiju Nope.,1
"RT @Omg_Mitch: I'm not sexist, but sexist jokes are funny",1
RT @KymThompson: #mkr Spatchcockup ??,1
@LucasDavid__ ..says an unthinking pussy.  Yawn.,1
"Get Gordon Ramsay on there he'll sort #cuntandandre out
#mkr",1
"@I_Am_Chantastic Men are attacked 4 times more, just FYI.",1
@RandomHero30 @rooshv @minasmith64 Who was she raped by?,1
Why does Kat have too be such a cunt? #mkr,1
"@cisrabbit ""Loose"" was a Freudian reference...",1
@CheckItCool @CriticalKaiju Which tag are you referring to?,1
RT @davidalice Why are LA women so bitchy? #notsexist,1
"Put a bra on Nikki, you dumb slut #MKR #MKR2015",1
@jakesayshibro Thanks. I appreciate that.,1
"Can't believe #cuntandandre are still in the comp
#mkr",1
#MKR REALLY WISH KAT WOULD JUST GO TO SUDDEN DEATH FULL STOP.,1
RT @SxFlint93: @YesYoureSexist okay fuck off my shit pussy,1
well ya standards are pretty low bitch #MKR,1
@GRIMACHU @avacadosoup ...rightS plural...,1
@drimranqamar She is lying.,1
@HumanistFury @Femitheist ...good luck to you with that.,1
Guess one of em isn't too bad ;) #mkr,1
@kmx1974 Who said that?,1
Kat has no class and a bad bra #cuntandandre #mkr,1
@kmx1974  Stupid. Got it.,1
I hope Kat breaks both of her ankles. #MKR,1
"RT @hellokittyx958: Fuck you Kat, dumb bitch #MKR",1
"Kat, a massive c*nt. The biggest ever on #mkr #cuntandandre",1
"Whatya know, Kat is still a cunt! #MKR",1
RT @TheLiamJohnson nah im not sexist but female rappers cant.,1
@DazzyTheMermaid @Bbrad5150 ...to racists.,1
@HeatherMoAndCo @Shermertron Mary Koss.  Seriously...,1
"Have some tact, Kat! #MKR",1
Kat you stupid bitch  #mkr,1
Kats got the crazy eyes going on tonight #MKR,1
Kat has to be the biggest bitch around #MKR,1
#mkr #katIsAWanker http://t.co/of1oz9A52K,1
RT @Lord_Marx I'm not sexist but I hate all female rappers.,1
I HATE KATE &amp; ANDREA #mkr,1
Whyyyyyy 😩 I just want these dumb bitches gone #MKR,1
"@ellarosyy Right. But you know squat, so who cares...",1
RT @Lizzethismetal: Probably gonna piss off some #feminists,
,
1,
@DaftBrian Is that what #AskHerMore is?,1
"And cop that, Kat #MKR",1
Fuck off Kat! Douchebag. #MKR #bitchy,1
RT @winkfieldjohn I am not sexist. But womens darts .....,1
"@bmackillopthio Don't know her, sorry.",1
@Noin007 @Smackfacemcgee Atrocious.,1
RT @wiemanindenwald: @MT8_9 Feminism is a snoring issue.,1
"RT @lisamarienorman: Have some tact, Kat! #MKR",1
these two take dumb blonde to a a new level #MKR #MKR2015,1
RT @The_Loki_Jotunn: @MT8_9 http://t.co/zKfxu8VW7Z,1
RT @FakeToniaTodman: Will Kat cook meth for breakfast? #MKR,1
I HATE KAT SO MUCH #mkr,1
"#MKR Lloyd likes some thick juicy pork, poor Annie",1
why is their whole menu dick related?!?!?! #MKR,1
"@MGTOWKnight ""Give them enough rope to hang themselves""",1
Celine isn't funny stop it #mkr,1
I hope to god Kat cant sleep at night #MKR,1
STOP SAYING SASS OR I WILL PUT MY FOOT UP YOUR ASS #MKR,1
Will those killer blondes kill the whole dinner #MKR,1
Hope one of those bitches falls over and breaks her leg  #MKR,1
.@shelbylynne74 @TigerClaud Ahem... http://t.co/xeNJ5eX1Kh,1
Celine. SHUT UP. #MKR,1
@boxofbudgies No doubt.  And yet...no less true.,1
That slapping would be ur thighs as u walk celine #mkr,1
@UndeadTurning @AsheSchow read her TL for many great stories.,1
@anniekfox Why can't you tell?,1
"Yes, you put in the wrong way. Cue dumb blonde jokes. #MKR",1
Bye bye basic bitches 👋 #mkr,1
".""@DustyPee: #cuntandandre Best thing I've heard! #mkr”",1
Kat is such a fucking cow #MKR,1
RT @ManBot6000: #WhatFeminismGaveMe http://t.co/Pf1bdXdwWQ,1
RT @_AceStayIcy: I'm not sexist but girls can't rap,1
"Next week n New Idea, Lloyd and Drasko's secret sex romp #MKR",1
@purposelyflawed http://t.co/P6KTLT0XBZ,1
@The_Loki_Jotunn Just need Sinclair for the trifecta.,1
@shacks2cents @JustLaurenB Sweden and the EU...,1
@malugatto No.  I'm not a sexist.,1
RT @JL_Whitaker: Who is writing the bimbolines? #mkr,1
"#mkr if we have to see Kat on the TV past tonight, I'm out",1
#mkr these 2 bimbos give me an innie.....,1
Kat is completely class less. #mkr,1
Damn I wanted Kat the bitch to go  #mkr,1
@kaitlynshae33 You say this based on what?,1
@thesledgetobias ?,1
Can I please punch Jessie and Biswa in the face #mkr,1
We’re gonna get stuck with this friggin head #Kat #MKR 😩,1
Ash would know all about poles. I can tell. #MKR,1
@kain_larsen @gigagiga333 Nope.,1
Annie says a pony ... Are you joking...you idiot #mkr,1
@xWriters_Blockx Can't forget it...never heard about it...,1
#cuntandandre LOL #mkr,1
Kat is a nasty piece of work tbh #MKR,1
Positive Polly just fucked off to the pancake line #mkr,1
RT @kvpeezy: CONVINCED THAT KAT IS SATAN #MKR,1
"RT @shawnreynolds08 I'm not sexist, but women can't drive...",1
@Shermertron @aussielung Why can't shelters serve both?,1
@DanaSheehan What right do you lack?,1
It's karma kat #mkr,1
@helsybobsmith Show an example.,1
Fuck cat u are even uglier when u smile u bbbbitch #mkr,1
Bye bye bitches. Your ego might go down a notch now.  #mkr,1
#killerblondes more like #dumblondes #MKR,1
That face Kat just pulled was hideous. #mkr,1
RT @D1BoundJoJo_ I'm not sexist but I don't like female refs,1
RT @mcRelyt: @MT8_9 We have bucookie? http://t.co/Iai78l6KCV,1
"Drasco's Gay Porn Star Name:

#PorkNinja #MKR",1
Yup there still hot blondes #mkr,1
Karma will fuck you in the ass and cum all over back Kat #MKR,1
"@mcall Repeating the lies, I see.",1
I didn't know they were models #MKR,1
Someone get kat out of this competition now!! #mkr,1
PLEASE VOTE CELINE OFF THE ISLAND!!! #MKR,1
@cjn159u ...it's backdoor communism.,1
@desertcrossing And that proves what?,1
Get rid of that Kat. The worst person I have ever seen  #MKR,1
RT @GohJarrod: Nikki has massive #armpitvaginas #mkr,1
".@11twiggins So you oppose equal gender rights, do you?",1
I will not be using killer blondes as a hash tag! #MKR,1
@TrainInVainn They want to close ALL women's prisons.,1
@Dreysander1 Absolutely.,1
@TheaGumbert @aussielung Abortion is convenient.  Your point?,1
@DQTwitchStream Allegedly did Hartnells ugly wife.,1
@PariahPotimouth Feminism.,1
Are Kat and Andre brother and sister? #mkr,1
@MSharkess Usually takes 20 to 120 minutes for RedScareBot...,1
RT @GamerCatHenri: #QuestionsForMen Did you know rape is bad?,1
"Paleo Pete, who does your tan? 🍊 #MKR",1
@EqualityMen The motive doesn't lessen the outcome.,1
#Kat could Skank for Australia at the next Olympics. #MKR,1
@Menrwizards @Maniac_McGee27 @sara771987 Where is what from?,1
@trishesdishes  No.  Name one men's right they fight for...,1
Jesus how dumb can you get #mkr,1
@feministlah @GreenWeiner ...who are mislabeled.,1
Kat needs to calm down with the crazy eyes #mkr,1
Shame Katie and Nikki .. Kat - you're going down #mkr,1
@boxedariel @LostSailorNY Single men cannot adopt.,1
@LBigmann Best meme ever.  Yours?  Or where did you find it?,1
Just read the #killerblondes get through. Switching off. #MKR,1
"Kat, you are a reprehensible individual #MKR",1
Zebra undies #MKR chic in pink dress,1
#mkr Kate is a bitch,1
@CassandraYoung Name that state.,1
That Emma chick from #MKR is a total #BumnyBoiler,1
Sassy...? More like femme bots than killer blondes... #mkr,1
@g0ssipsquirrelx Take a guess...what %?,1
Y'all made one point more... Calm your tits #MKR,1
CONVINCED THAT KAT IS SATAN #MKR,1
@manimeister15 Is saying that sexism?,1
@Ali_East_West Let's test that... http://t.co/Q518iRDd3B,1
RT @myallsw: Nice arm pit vagina #MKR http://t.co/VkBHQCwlJW,1
@ChrisJenki Jodi Arias.  Convicted murderer.,1
@ChubsSays @comattwow ...who is arguing that?,1
@LeoKikiLady89 Men's rights activist or advocate.,1
@NatalieTudor Gray sweat pants/sweatshirt.,1
@FeministFailure @MaravillaTom What is the event?,1
RT @AllstateJackie: @MT8_9 I'M CRYING.,1
@TamedInsanity Jessica is a special type of human feces.,1
is kat like the devil incarnate?? #mkr #laughingatAnnie,1
"RT @patrick_fish3 Im not sexist, but 2 girl refs. Really",1
@PariahPotimouth Shhh....it's a trap. http://t.co/umkBRTqYfA,1
Fuck off Kat #mkr,1
@amberhasalamb ...in what way?,1
"Do you get it, you Blondes ........... #MKR",1
.@38fanda Not even slightly...,1
"Don't laugh Kat, you cunt #mkr",1
"@Transic_nyc With luck, she'll be a stylist...",1
@imprisonedrider Can you explain why that would be sexist?,1
@BLUNTmoms How?,1
RT @SexyIsntSexist: #WageGap #Sorted http://t.co/IcfnjO2h1u,1
"@plaidcat9 He was also just existing, no?",1
@Allehegens Romney or Jeb would be huge mistakes.,1
Kat that's KARMA B!TCH 🔥🔥🔥🔥 #mkr,1
FFS a can opener is too technical for the skanky hoes #mkr,1
@UseUrTongue Get help.  Seriously.,1
Go home Kat. cunt faced bitch #mkr http://t.co/YsPBfitZtB,1
And Kat thought her bake was great. So delusional  #mkr,1
"@leyna76 In this case, evidently, yes.",1
God her smile is bad.... #MKR,1
#mkr is it ok if I hit Kat? Cause that was not cool,1
@kerpen @33jpj ...and Hillary pro-rapist.,1
@shelbylynne74 Should the default be equal?  50/50?,1
#mkr hey Kat. ure a c$#t.,1
"RT @_mross94 not sexist, but...women drivers sometimes",1
@scarmichael18 @shaner38 Not legally.,1
Kat so full of grace. Not. #MKR,1
@LivBo23 Men are assaulted 5 times more than women.,1
#MKR never met a promo girl that we wars a full length dress.,1
"@Audmum1 So she needs to give David $3 million, I guess.",1
@Raja5aab @Quickieleaks Now ten dead pussies.,1
RT @matt_m_kelly Im not sexist but girl rappers are trash,1
These girls are fucktards!! #MKR,1
Who is writing the bimbolines? #mkr,1
@asredasmyhair Isn't that their goal?,1
@MGTOWKnight @FactsVsOpinion ...cue the NAFALT in 3..2...1...,1
"@Mich_McConnell Just ""her body"" right?",1
Deconstructed tart by lazy tarts  #MKR,1
"Whoa. Nice, uh, ""impression,"" Celine.#elephant #nailedit #mkr",1
"Already sick of hearing ""pretty"" #MKR #MKR2015",1
@DViper31 I see that now...didn't get far enough into his TL.,1
@anniekfox Who would that be?,1
"Krazy-eyes Kat needs a kick in the ku...
#MKR #mkr2015",1
Question is.... are they pretty?  #mkr,1
#MKR suck it kat u kent!!!,1
Seriously. Crazy-eyes is staying? #MKR,1
"@HumanistFury You pay, yes.  Split, no.  She pays, no.",1
Oh shut up Kat! Can't stand her grrrrrr #MKR,1
Katie's a fatty!! Model!!!! Hahahaha #MKR #killerblondes,1
What’s more important your looks or your food? #mkr,1
@BlackOpal80 I'm blocked.,1
