Text,oh_label
My best video ever is coming up soon! Look out for it.,0
stalker XD,0
your awesome!!!!! keep the videos coming xxx,0
ja voll^^ HA GAYYY!!! Like^^ 3:40 i would say HEIL^^,0
fuck you ugly!,1
Brittany !,0
I love it! :D Sick! Queens center mall!,0
Hack fun run! @rowan Moynihan,1
Was there a damn drag race going on outside your window??,0
... 5551 Hahahahaha :) !!,0
this is so awesome! i love it! :),0
SALUDOS!!!!,0
se oye chida el coyote y la bronca buscala asi,0
Alex Clare - Too Close,0
you are the cutes little boy in the world,0
I was cracking up the whole time while watching this.,0
My favorite scene from the movie! Intern 2? Charmander!,0
...,0
I am a nugget,0
Made my day!!! Shit funny as hell man!,0
..wow..super nyC,0
this is hella funny thats why i hate walmart LMFAO,0
GOOD JOB NCU Fighting !! ^^ Thailand ! 55+ 555555 . . .,0
Jokes on you i like this song,0
new vids . check them out,0
Yeah I give up on guitar,0
wirklich schnes Lied voll geil!!! voll geil!!!,0
5555 1-5 6 5.56E+15 ?? ? 1:11,0
graciasss,0
: : 20,0
228((( real!!!! by walt disney=,0
! !,0
